# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar  5 09:26:24 2023
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN especlipdep:    Eclipse Depth [percentage]
# COLUMN especlipdeperr1: Eclipse Depth Upper Unc. [percentage]
# COLUMN especlipdeperr2: Eclipse Depth Lower Unc. [percentage]
# COLUMN especlipdeplim: Eclipse Depth Limit Flag
# COLUMN espbritemp:     Brightness temperature [K]
# COLUMN espbritemperr1: Brightness temperature Upper Unc. [K]
# COLUMN espbritemperr2: Brightness temperature Lower Unc. [K]
# COLUMN espbritemplim:  Brightness temperature Limit Flag
# COLUMN plntreflink:    Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
plntname,centralwavelng,bandwidth,especlipdep,especlipdeperr1,especlipdeperr2,especlipdeplim,espbritemp,espbritemperr1,espbritemperr2,espbritemplim,plntreflink,facility,instrument
WASP-18 b,1.2230,0.0330,0.090800,0.002000,-0.002000,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.2550,0.0320,0.090800,0.001900,-0.001900,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.2880,0.0330,0.094000,0.001900,-0.001900,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.3210,0.0330,0.098900,0.002000,-0.002000,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.3530,0.0330,0.105000,0.002000,-0.002000,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.3870,0.0330,0.110500,0.002000,-0.002000,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.4190,0.0330,0.114100,0.002100,-0.002100,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.4530,0.0330,0.113100,0.002100,-0.002100,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.4850,0.0320,0.119000,0.002100,-0.002100,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.5180,0.0330,0.123700,0.002100,-0.002100,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.5500,0.0330,0.117100,0.002300,-0.002300,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.5830,0.0330,0.120500,0.002400,-0.002400,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,3.6000,,0.302000,0.015000,-0.015000,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-18 b,4.5000,,0.385000,0.017000,-0.017000,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-18 b,5.8000,,0.370000,0.030000,-0.030000,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-18 b,8.0000,,0.410000,0.020000,-0.020000,0,,,,,<a refstr=ARCANGELI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...855L..30A/abstract target=ref>Arcangeli et al. 2018</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-18 b,1.1270,0.0180,0.081800,0.002800,-0.002800,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.1450,0.0190,0.084700,0.002600,-0.002600,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.1640,0.0180,0.085800,0.002400,-0.002400,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.1830,0.0190,0.078400,0.002500,-0.002500,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.2020,0.0190,0.094400,0.002600,-0.002600,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.2200,0.0180,0.088500,0.002600,-0.002600,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.2390,0.0190,0.091300,0.002500,-0.002500,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.2570,0.0180,0.092700,0.002500,-0.002500,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.2760,0.0190,0.090000,0.002400,-0.002400,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.2940,0.0190,0.091900,0.002500,-0.002500,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.3130,0.0180,0.095700,0.002400,-0.002400,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.3320,0.0190,0.096100,0.002300,-0.002300,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.3500,0.0180,0.102200,0.002500,-0.002500,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.3690,0.0190,0.102900,0.002900,-0.002900,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.3870,0.0180,0.106600,0.002600,-0.002600,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.4050,0.0190,0.109700,0.002500,-0.002500,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.4250,0.0190,0.114500,0.002500,-0.002500,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.4430,0.0180,0.110500,0.002500,-0.002500,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.4620,0.0190,0.110700,0.002500,-0.002500,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.4800,0.0180,0.108800,0.002400,-0.002400,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.4980,0.0190,0.115500,0.002800,-0.002800,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.5180,0.0190,0.115900,0.002800,-0.002800,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.5360,0.0180,0.116200,0.002800,-0.002800,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.5540,0.0190,0.107700,0.003000,-0.003000,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.5730,0.0180,0.113900,0.003000,-0.003000,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.5910,0.0190,0.113000,0.002800,-0.002800,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.6110,0.0190,0.104500,0.003400,-0.003400,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.6290,0.0180,0.101900,0.003100,-0.003100,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,1.6470,0.0190,0.101400,0.003800,-0.003800,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-18 b,2.1500,,0.130000,0.300000,-0.300000,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Anglo Australian Telescope,IRIS2
WASP-18 b,3.6000,,0.297300,0.007000,-0.007000,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-18 b,4.5000,,0.385800,0.011300,-0.011300,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-18 b,5.8000,,0.370000,0.030000,-0.030000,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-18 b,8.0000,,0.410000,0.020000,-0.020000,0,,,,,<a refstr=SHEPPARD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...850L..32S/abstract target=ref>Sheppard et al. 2017</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
Qatar-1 b,3.6000,,0.149000,0.051000,-0.051000,0,,,,,<a refstr=GARHART_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..55G/abstract target=ref>Garhart et al. 2018</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
Qatar-1 b,4.5000,,0.273000,0.049000,-0.049000,0,,,,,<a refstr=GARHART_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..55G/abstract target=ref>Garhart et al. 2018</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HAT-P-13 b,3.6000,,0.080100,0.008100,-0.008100,0,1732,75,-75,0,<a refstr=HARDY_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...836..143H/abstract target=ref>Hardy et al. 2017</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HAT-P-13 b,4.5000,,0.088000,0.028000,-0.028000,0,1573,93,-93,0,<a refstr=HARDY_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...836..143H/abstract target=ref>Hardy et al. 2017</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
KELT-2 A b,3.6000,,0.057200,0.004500,-0.004600,0,,,,,<a refstr=PISKORZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..133P/abstract target=ref>Piskorz et al. 2018</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
KELT-2 A b,4.5000,,0.061600,0.004400,-0.004500,0,,,,,<a refstr=PISKORZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..133P/abstract target=ref>Piskorz et al. 2018</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
HAT-P-32 b,1.1420,0.0380,0.034400,0.010000,-0.010300,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.1790,0.0370,0.030500,0.012700,-0.012500,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.2160,0.0370,0.044800,0.009500,-0.010300,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.2540,0.0370,0.024400,0.008100,-0.008300,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.2900,0.0370,0.024800,0.011000,-0.011500,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.3280,0.0380,0.050200,0.008700,-0.008700,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.3650,0.0370,0.061100,0.011800,-0.011900,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.4020,0.0370,0.057000,0.008600,-0.008700,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.4400,0.0370,0.047300,0.010100,-0.009800,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.4770,0.0370,0.037700,0.009600,-0.009400,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.5140,0.0380,0.056400,0.009500,-0.009700,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.5510,0.0370,0.046400,0.010900,-0.011300,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.5890,0.0370,0.066400,0.011300,-0.011100,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
HAT-P-32 b,1.6250,0.0370,0.059200,0.013400,-0.012600,0,,,,,<a refstr=NIKOLOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.1705N/abstract target=ref>Nikolov et al. 2018</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-121 b,3.6000,,0.367000,0.013000,-0.013000,0,,,,,<a refstr=EVANS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.548...58E/abstract target=ref>Evans et al. 2017</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
GJ 3470 b,3.6000,0.7500,0.011500,0.002700,0.002600,0,,,,,<a refstr=BENNEKE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3..813B/abstract target=ref>Benneke et al. 2019</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
GJ 3470 b,4.5000,1.0000,0.000300,0.002200,0.002200,0,,,,,<a refstr=BENNEKE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3..813B/abstract target=ref>Benneke et al. 2019</a>,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC)
WASP-76 b,1.1262,0.0219,0.060700,0.003900,-0.003900,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.1478,0.0211,0.071100,0.004000,-0.004000,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.1686,0.0206,0.073600,0.004300,-0.004300,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.1888,0.0198,0.059700,0.004800,-0.004800,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.2084,0.0193,0.077200,0.005300,-0.005300,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.2275,0.0190,0.054400,0.004100,-0.004100,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.2465,0.0189,0.063300,0.005000,-0.005000,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.2655,0.0192,0.069200,0.004200,-0.004200,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.2848,0.0193,0.074200,0.004700,-0.004700,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.3038,0.0188,0.077000,0.005300,-0.005300,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.3226,0.0188,0.083600,0.005200,-0.005200,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.3415,0.0189,0.087000,0.005000,-0.005000,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.3605,0.0192,0.097600,0.005200,-0.005200,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.3800,0.0199,0.090300,0.004400,-0.004400,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.4000,0.0200,0.088200,0.004800,-0.004800,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.4202,0.0203,0.095500,0.005100,-0.005100,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.4406,0.0206,0.098800,0.004800,-0.004800,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.4615,0.0212,0.113900,0.004500,-0.004500,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
WASP-76 b,1.4831,0.0220,0.116000,0.004400,-0.004400,0,,,,,<a refstr=EDWARDS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....8E/abstract target=ref>Edwards et al. 2020</a>,Hubble Space Telescope satellite,Wide Field Camera 3
